episode_index,split,family,subset,map_name,seed,num_agents,status,makespan,soc,rectangular_actions,goal_waits_removed,num_samples,planner,path,error
481,random_train,random,train,training-random-seed-00656,0,24,failed,0,0,0,0,0,mapf_lns2,,"MAPF-LNS2 failed (0): InitLNS(PP): runtime = 9.99979, iterations = 104898, colliding pairs = 2, initial colliding pairs = 2, solution cost = 147, initial solution cost = 152, failed iterations = 4003
Failed to find an initial solution in 10.0013 seconds after  0 restarts"
482,random_train,random,train,training-random-seed-00656,0,32,failed,0,0,0,0,0,mapf_lns2,,"MAPF-LNS2 failed (0): InitLNS(PP): runtime = 9.99983, iterations = 108405, colliding pairs = 2, initial colliding pairs = 9, solution cost = 201, initial solution cost = 190, failed iterations = 7803
Failed to find an initial solution in 10.0014 seconds after  0 restarts"
483,random_train,random,train,training-random-seed-00656,1,16,generated,15,111,240,129,111,mapf_lns2,episode_0000483_training-random-seed-00656_s1_n16.npz,
484,random_train,random,train,training-random-seed-00656,1,24,generated,15,178,360,182,178,mapf_lns2,episode_0000484_training-random-seed-00656_s1_n24.npz,
485,random_train,random,train,training-random-seed-00656,1,32,generated,17,252,544,292,252,mapf_lns2,episode_0000485_training-random-seed-00656_s1_n32.npz,
486,random_train,random,train,training-random-seed-00656,2,16,generated,19,106,304,198,106,mapf_lns2,episode_0000486_training-random-seed-00656_s2_n16.npz,
487,random_train,random,train,training-random-seed-00656,2,24,failed,0,0,0,0,0,mapf_lns2,,"MAPF-LNS2 failed (0): InitLNS(PP): runtime = 9.99965, iterations = 122355, colliding pairs = 1, initial colliding pairs = 1, solution cost = 169, initial solution cost = 158, failed iterations = 4981
Failed to find an initial solution in 10.0019 seconds after  0 restarts"
488,random_train,random,train,training-random-seed-00656,2,32,failed,0,0,0,0,0,mapf_lns2,,"MAPF-LNS2 failed (0): InitLNS(PP): runtime = 9.99983, iterations = 132042, colliding pairs = 2, initial colliding pairs = 7, solution cost = 214, initial solution cost = 199, failed iterations = 6963
Failed to find an initial solution in 10.0018 seconds after  0 restarts"
489,random_train,random,train,training-random-seed-00656,3,16,generated,17,115,272,157,115,mapf_lns2,episode_0000489_training-random-seed-00656_s3_n16.npz,
490,random_train,random,train,training-random-seed-00656,3,24,generated,19,168,456,288,168,mapf_lns2,episode_0000490_training-random-seed-00656_s3_n24.npz,
491,random_train,random,train,training-random-seed-00656,3,32,generated,17,213,544,331,213,mapf_lns2,episode_0000491_training-random-seed-00656_s3_n32.npz,
492,random_train,random,train,training-random-seed-00656,4,16,generated,17,98,272,174,98,mapf_lns2,episode_0000492_training-random-seed-00656_s4_n16.npz,
493,random_train,random,train,training-random-seed-00656,4,24,generated,17,158,408,250,158,mapf_lns2,episode_0000493_training-random-seed-00656_s4_n24.npz,
494,random_train,random,train,training-random-seed-00656,4,32,generated,19,251,608,357,251,mapf_lns2,episode_0000494_training-random-seed-00656_s4_n32.npz,
495,random_train,random,train,training-random-seed-00656,5,16,generated,20,91,320,229,91,mapf_lns2,episode_0000495_training-random-seed-00656_s5_n16.npz,
496,random_train,random,train,training-random-seed-00656,5,24,generated,20,164,480,316,164,mapf_lns2,episode_0000496_training-random-seed-00656_s5_n24.npz,
497,random_train,random,train,training-random-seed-00656,5,32,generated,20,222,640,418,222,mapf_lns2,episode_0000497_training-random-seed-00656_s5_n32.npz,
498,random_train,random,train,training-random-seed-00656,6,16,generated,13,92,208,116,92,mapf_lns2,episode_0000498_training-random-seed-00656_s6_n16.npz,
499,random_train,random,train,training-random-seed-00656,6,24,generated,20,184,480,296,184,mapf_lns2,episode_0000499_training-random-seed-00656_s6_n24.npz,
500,random_train,random,train,training-random-seed-00656,6,32,failed,0,0,0,0,0,mapf_lns2,,"MAPF-LNS2 failed (0): InitLNS(PP): runtime = 9.9998, iterations = 100206, colliding pairs = 1, initial colliding pairs = 5, solution cost = 262, initial solution cost = 233, failed iterations = 5882
Failed to find an initial solution in 10.0014 seconds after  0 restarts"
501,random_train,random,train,training-random-seed-00656,7,16,failed,0,0,0,0,0,mapf_lns2,,"MAPF-LNS2 failed (0): InitLNS(PP): runtime = 9.9999, iterations = 151920, colliding pairs = 1, initial colliding pairs = 1, solution cost = 71, initial solution cost = 73, failed iterations = 7223
Failed to find an initial solution in 10.0017 seconds after  0 restarts"
502,random_train,random,train,training-random-seed-00656,7,24,failed,0,0,0,0,0,mapf_lns2,,"MAPF-LNS2 failed (0): InitLNS(PP): runtime = 9.99977, iterations = 146043, colliding pairs = 1, initial colliding pairs = 5, solution cost = 155, initial solution cost = 137, failed iterations = 8828
Failed to find an initial solution in 10.0018 seconds after  0 restarts"
503,random_train,random,train,training-random-seed-00656,7,32,failed,0,0,0,0,0,mapf_lns2,,"MAPF-LNS2 failed (0): InitLNS(PP): runtime = 9.99983, iterations = 127887, colliding pairs = 1, initial colliding pairs = 15, solution cost = 218, initial solution cost = 192, failed iterations = 8619
Failed to find an initial solution in 10.0015 seconds after  0 restarts"
504,random_train,random,train,training-random-seed-00656,8,16,generated,16,85,256,171,85,mapf_lns2,episode_0000504_training-random-seed-00656_s8_n16.npz,
505,random_train,random,train,training-random-seed-00656,8,24,generated,17,131,408,277,131,mapf_lns2,episode_0000505_training-random-seed-00656_s8_n24.npz,
506,random_train,random,train,training-random-seed-00656,8,32,generated,19,200,608,408,200,mapf_lns2,episode_0000506_training-random-seed-00656_s8_n32.npz,
507,random_train,random,train,training-random-seed-00656,9,16,generated,14,92,224,132,92,mapf_lns2,episode_0000507_training-random-seed-00656_s9_n16.npz,
508,random_train,random,train,training-random-seed-00656,9,24,generated,14,132,336,204,132,mapf_lns2,episode_0000508_training-random-seed-00656_s9_n24.npz,
509,random_train,random,train,training-random-seed-00656,9,32,generated,16,240,512,272,240,mapf_lns2,episode_0000509_training-random-seed-00656_s9_n32.npz,
510,random_train,random,train,training-random-seed-00657,0,16,generated,28,162,448,286,162,mapf_lns2,episode_0000510_training-random-seed-00657_s0_n16.npz,
511,random_train,random,train,training-random-seed-00657,0,24,generated,28,236,672,436,236,mapf_lns2,episode_0000511_training-random-seed-00657_s0_n24.npz,
512,random_train,random,train,training-random-seed-00657,0,32,generated,28,360,896,536,360,mapf_lns2,episode_0000512_training-random-seed-00657_s0_n32.npz,
513,random_train,random,train,training-random-seed-00657,1,16,generated,30,176,480,304,176,mapf_lns2,episode_0000513_training-random-seed-00657_s1_n16.npz,
514,random_train,random,train,training-random-seed-00657,1,24,generated,30,273,720,447,273,mapf_lns2,episode_0000514_training-random-seed-00657_s1_n24.npz,
515,random_train,random,train,training-random-seed-00657,1,32,generated,31,367,992,625,367,mapf_lns2,episode_0000515_training-random-seed-00657_s1_n32.npz,
516,random_train,random,train,training-random-seed-00657,2,16,generated,21,154,336,182,154,mapf_lns2,episode_0000516_training-random-seed-00657_s2_n16.npz,
517,random_train,random,train,training-random-seed-00657,2,24,generated,26,272,624,352,272,mapf_lns2,episode_0000517_training-random-seed-00657_s2_n24.npz,
518,random_train,random,train,training-random-seed-00657,2,32,generated,30,412,960,548,412,mapf_lns2,episode_0000518_training-random-seed-00657_s2_n32.npz,
519,random_train,random,train,training-random-seed-00657,3,16,generated,28,178,448,270,178,mapf_lns2,episode_0000519_training-random-seed-00657_s3_n16.npz,
520,random_train,random,train,training-random-seed-00657,3,24,generated,28,280,672,392,280,mapf_lns2,episode_0000520_training-random-seed-00657_s3_n24.npz,
521,random_train,random,train,training-random-seed-00657,3,32,generated,34,324,1088,764,324,mapf_lns2,episode_0000521_training-random-seed-00657_s3_n32.npz,
522,random_train,random,train,training-random-seed-00657,4,16,generated,37,227,592,365,227,mapf_lns2,episode_0000522_training-random-seed-00657_s4_n16.npz,
523,random_train,random,train,training-random-seed-00657,4,24,generated,35,314,840,526,314,mapf_lns2,episode_0000523_training-random-seed-00657_s4_n24.npz,
524,random_train,random,train,training-random-seed-00657,4,32,generated,33,480,1056,576,480,mapf_lns2,episode_0000524_training-random-seed-00657_s4_n32.npz,
525,random_train,random,train,training-random-seed-00657,5,16,generated,30,164,480,316,164,mapf_lns2,episode_0000525_training-random-seed-00657_s5_n16.npz,
526,random_train,random,train,training-random-seed-00657,5,24,generated,27,277,648,371,277,mapf_lns2,episode_0000526_training-random-seed-00657_s5_n24.npz,
527,random_train,random,train,training-random-seed-00657,5,32,generated,28,383,896,513,383,mapf_lns2,episode_0000527_training-random-seed-00657_s5_n32.npz,
528,random_train,random,train,training-random-seed-00657,6,16,generated,27,162,432,270,162,mapf_lns2,episode_0000528_training-random-seed-00657_s6_n16.npz,
529,random_train,random,train,training-random-seed-00657,6,24,generated,28,291,672,381,291,mapf_lns2,episode_0000529_training-random-seed-00657_s6_n24.npz,
530,random_train,random,train,training-random-seed-00657,6,32,generated,28,400,896,496,400,mapf_lns2,episode_0000530_training-random-seed-00657_s6_n32.npz,
531,random_train,random,train,training-random-seed-00657,7,16,generated,35,235,560,325,235,mapf_lns2,episode_0000531_training-random-seed-00657_s7_n16.npz,
532,random_train,random,train,training-random-seed-00657,7,24,generated,33,348,792,444,348,mapf_lns2,episode_0000532_training-random-seed-00657_s7_n24.npz,
533,random_train,random,train,training-random-seed-00657,7,32,generated,33,417,1056,639,417,mapf_lns2,episode_0000533_training-random-seed-00657_s7_n32.npz,
534,random_train,random,train,training-random-seed-00657,8,16,generated,28,150,448,298,150,mapf_lns2,episode_0000534_training-random-seed-00657_s8_n16.npz,
535,random_train,random,train,training-random-seed-00657,8,24,failed,0,0,0,0,0,mapf_lns2,,"MAPF-LNS2 failed (0): InitLNS(PP): runtime = 9.99983, iterations = 89242, colliding pairs = 1, initial colliding pairs = 1, solution cost = 233, initial solution cost = 227, failed iterations = 1239
Failed to find an initial solution in 10.0014 seconds after  0 restarts"
536,random_train,random,train,training-random-seed-00657,8,32,failed,0,0,0,0,0,mapf_lns2,,"MAPF-LNS2 failed (0): InitLNS(PP): runtime = 9.99983, iterations = 82847, colliding pairs = 1, initial colliding pairs = 4, solution cost = 333, initial solution cost = 333, failed iterations = 2450
Failed to find an initial solution in 10.0019 seconds after  0 restarts"
537,random_train,random,train,training-random-seed-00657,9,16,generated,24,211,384,173,211,mapf_lns2,episode_0000537_training-random-seed-00657_s9_n16.npz,
538,random_train,random,train,training-random-seed-00657,9,24,generated,28,313,672,359,313,mapf_lns2,episode_0000538_training-random-seed-00657_s9_n24.npz,
539,random_train,random,train,training-random-seed-00657,9,32,generated,31,448,992,544,448,mapf_lns2,episode_0000539_training-random-seed-00657_s9_n32.npz,
540,random_train,random,train,training-random-seed-00658,0,16,generated,31,216,496,280,216,mapf_lns2,episode_0000540_training-random-seed-00658_s0_n16.npz,
541,random_train,random,train,training-random-seed-00658,0,24,generated,34,354,816,462,354,mapf_lns2,episode_0000541_training-random-seed-00658_s0_n24.npz,
542,random_train,random,train,training-random-seed-00658,0,32,generated,35,545,1120,575,545,mapf_lns2,episode_0000542_training-random-seed-00658_s0_n32.npz,
543,random_train,random,train,training-random-seed-00658,1,16,generated,30,215,480,265,215,mapf_lns2,episode_0000543_training-random-seed-00658_s1_n16.npz,
544,random_train,random,train,training-random-seed-00658,1,24,generated,30,364,720,356,364,mapf_lns2,episode_0000544_training-random-seed-00658_s1_n24.npz,
545,random_train,random,train,training-random-seed-00658,1,32,generated,30,543,960,417,543,mapf_lns2,episode_0000545_training-random-seed-00658_s1_n32.npz,
546,random_train,random,train,training-random-seed-00658,2,16,generated,24,222,384,162,222,mapf_lns2,episode_0000546_training-random-seed-00658_s2_n16.npz,
547,random_train,random,train,training-random-seed-00658,2,24,generated,28,347,672,325,347,mapf_lns2,episode_0000547_training-random-seed-00658_s2_n24.npz,
548,random_train,random,train,training-random-seed-00658,2,32,generated,29,532,928,396,532,mapf_lns2,episode_0000548_training-random-seed-00658_s2_n32.npz,
549,random_train,random,train,training-random-seed-00658,3,16,generated,26,234,416,182,234,mapf_lns2,episode_0000549_training-random-seed-00658_s3_n16.npz,
550,random_train,random,train,training-random-seed-00658,3,24,generated,27,337,648,311,337,mapf_lns2,episode_0000550_training-random-seed-00658_s3_n24.npz,
551,random_train,random,train,training-random-seed-00658,3,32,generated,28,513,896,383,513,mapf_lns2,episode_0000551_training-random-seed-00658_s3_n32.npz,
552,random_train,random,train,training-random-seed-00658,4,16,generated,29,271,464,193,271,mapf_lns2,episode_0000552_training-random-seed-00658_s4_n16.npz,
553,random_train,random,train,training-random-seed-00658,4,24,generated,29,378,696,318,378,mapf_lns2,episode_0000553_training-random-seed-00658_s4_n24.npz,
554,random_train,random,train,training-random-seed-00658,4,32,generated,29,535,928,393,535,mapf_lns2,episode_0000554_training-random-seed-00658_s4_n32.npz,
555,random_train,random,train,training-random-seed-00658,5,16,generated,28,228,448,220,228,mapf_lns2,episode_0000555_training-random-seed-00658_s5_n16.npz,
556,random_train,random,train,training-random-seed-00658,5,24,generated,28,355,672,317,355,mapf_lns2,episode_0000556_training-random-seed-00658_s5_n24.npz,
557,random_train,random,train,training-random-seed-00658,5,32,generated,30,495,960,465,495,mapf_lns2,episode_0000557_training-random-seed-00658_s5_n32.npz,
558,random_train,random,train,training-random-seed-00658,6,16,generated,28,181,448,267,181,mapf_lns2,episode_0000558_training-random-seed-00658_s6_n16.npz,
559,random_train,random,train,training-random-seed-00658,6,24,generated,26,282,624,342,282,mapf_lns2,episode_0000559_training-random-seed-00658_s6_n24.npz,
560,random_train,random,train,training-random-seed-00658,6,32,failed,0,0,0,0,0,mapf_lns2,,"MAPF-LNS2 failed (0): InitLNS(PP): runtime = 9.99897, iterations = 53675, colliding pairs = 1, initial colliding pairs = 3, solution cost = 457, initial solution cost = 453, failed iterations = 1757
Failed to find an initial solution in 10.0013 seconds after  0 restarts"
